driver_id,ride_id,pickup_time,dropoff_time,trip_distance,trip_duration,status,payment_amount,rating,fraud_flag
D188,R2315,10/21/2025 7:32,10/21/2025 7:53,10.93764687,21,completed,51.71,4,0
D095,R2316,10/1/2025 18:50,10/1/2025 19:34,3.662950265,44,completed,13.75,5,0
D049,R2317,10/13/2025 2:54,10/13/2025 3:27,20.40117835,33,completed,91.1,4,0
D180,R2318,10/4/2025 14:57,10/4/2025 15:34,19.75576584,37,completed,131.77,4,0
D088,R2319,10/4/2025 4:51,10/4/2025 5:28,8.333513465,37,completed,25.78,5,0
D110,R2320,10/17/2025 20:54,10/17/2025 21:43,16.34929183,49,completed,51.96,4,0
D194,R2321,10/10/2025 23:00,10/10/2025 23:42,13.61319208,42,canceled,58.31,1,0
D133,R2322,10/11/2025 3:05,10/11/2025 3:18,19.21389397,13,completed,111.49,5,0
D084,R2323,10/6/2025 0:16,10/6/2025 0:58,10.24098971,42,completed,63.73,5,0
D078,R2324,10/4/2025 22:36,10/4/2025 22:47,22.39030357,11,completed,78.68,5,0
D159,R2325,10/11/2025 11:51,10/11/2025 12:21,21.12190555,30,completed,130.87,3,0
D051,R2326,10/14/2025 23:35,10/15/2025 0:16,6.219090006,41,completed,28.57,1,0
D188,R2327,10/21/2025 14:55,10/21/2025 15:33,7.577300978,38,completed,26.23,5,0
D085,R2328,10/4/2025 7:03,10/4/2025 7:23,12.00104894,20,completed,57.61,2,0
D179,R2329,10/4/2025 14:54,10/4/2025 15:12,7.757782861,18,completed,44.97,5,0
D117,R2330,10/21/2025 17:17,10/21/2025 18:16,21.55463307,59,completed,136.74,1,0
D123,R2331,10/12/2025 11:27,10/12/2025 12:23,24.66832748,56,completed,145.77,2,0
D077,R2332,10/4/2025 12:01,10/4/2025 12:42,3.40406383,41,completed,10.44,3,0
D164,R2333,10/14/2025 5:09,10/14/2025 5:30,7.051414256,21,completed,47.98,5,0
D004,R2334,10/21/2025 8:36,10/21/2025 9:28,22.35264941,52,canceled,156.36,5,0
D046,R2335,10/16/2025 1:07,10/16/2025 1:40,10.13669286,33,completed,62.65,5,0
D021,R2336,10/18/2025 16:58,10/18/2025 17:38,2.046278123,40,completed,13.92,3,0
D180,R2337,10/17/2025 14:08,10/17/2025 14:59,1.507931536,51,completed,10.51,2,0
D030,R2338,10/17/2025 18:50,10/17/2025 19:09,5.135484095,19,completed,19.89,2,0
D123,R2339,10/14/2025 1:20,10/14/2025 1:53,22.28768967,33,completed,92.02,3,0
D181,R2340,10/10/2025 12:16,10/10/2025 13:02,12.13276531,46,completed,58.09,2,0
D164,R2341,10/16/2025 17:48,10/16/2025 18:06,7.710264893,18,completed,51.75,1,0
D013,R2342,10/8/2025 17:42,10/8/2025 18:13,2.078450859,31,completed,7.73,3,0
D142,R2343,10/10/2025 23:06,10/10/2025 23:52,3.157078722,46,completed,10.82,2,0
D078,R2344,10/21/2025 11:37,10/21/2025 11:43,10.17075675,6,completed,40.92,2,0
D131,R2345,10/17/2025 17:07,10/17/2025 17:26,21.55042368,19,completed,99.89,1,0
D145,R2346,10/7/2025 7:58,10/7/2025 8:57,7.449459267,59,completed,37.8,5,0
D189,R2347,10/6/2025 13:53,10/6/2025 14:21,8.473735481,28,completed,42.15,2,0
D024,R2348,10/4/2025 18:14,10/4/2025 19:09,1.450823826,55,suspicious,9.12,3,1
D034,R2349,10/12/2025 6:06,10/12/2025 6:42,3.492970967,36,completed,14.77,5,0
D106,R2350,10/21/2025 8:11,10/21/2025 8:32,22.70004519,21,completed,147.91,1,0
D058,R2351,10/16/2025 20:19,10/16/2025 20:48,18.13730394,29,completed,76.72,3,0
D191,R2352,10/15/2025 8:24,10/15/2025 9:06,24.86634406,42,completed,163.38,1,0
D093,R2353,10/20/2025 7:03,10/20/2025 7:50,13.80011476,47,completed,53.3,1,0
D054,R2354,10/19/2025 5:49,10/19/2025 6:09,13.18946103,20,completed,87.56,1,0
D025,R2355,10/21/2025 16:29,10/21/2025 16:54,13.41488243,25,completed,86.85,1,0
D157,R2356,10/11/2025 9:29,10/11/2025 9:48,16.2172122,19,completed,49.32,1,0
D096,R2357,10/11/2025 15:50,10/11/2025 16:08,13.34370238,18,canceled,48.1,3,0
D122,R2358,10/18/2025 22:19,10/18/2025 22:26,8.344146525,7,completed,53.67,4,0
D152,R2359,10/4/2025 17:20,10/4/2025 17:35,6.262376838,15,canceled,36.43,4,0
D151,R2360,10/8/2025 23:55,10/9/2025 0:30,21.89945019,35,completed,103.35,4,0
D093,R2361,10/20/2025 4:40,10/20/2025 5:31,11.1528683,51,completed,66.15,3,0
D129,R2362,10/11/2025 20:23,10/11/2025 21:09,12.28597566,46,completed,60.29,2,0
D107,R2363,10/12/2025 14:16,10/12/2025 14:35,24.93290819,19,completed,102.51,5,0
D065,R2364,10/5/2025 8:26,10/5/2025 8:57,24.8755127,31,completed,145.82,3,0
D192,R2365,10/20/2025 23:10,10/20/2025 23:35,3.528013462,25,completed,16.71,4,0
D104,R2366,10/8/2025 20:36,10/8/2025 20:40,6.772842076,4,completed,26.32,4,0
D096,R2367,10/5/2025 20:18,10/5/2025 21:12,3.218150006,54,completed,19.82,5,0
D004,R2368,10/2/2025 17:37,10/2/2025 18:26,20.34287124,49,completed,80.83,2,0
D160,R2369,10/20/2025 0:25,10/20/2025 1:09,19.88705745,44,completed,102.08,2,0
D005,R2370,10/21/2025 0:40,10/21/2025 0:47,21.89743136,7,completed,88.56,2,0
D172,R2371,10/11/2025 10:30,10/11/2025 11:10,15.24766191,40,completed,105.64,3,0
D077,R2372,10/14/2025 20:29,10/14/2025 21:06,22.67202604,37,completed,156.3,5,0
D167,R2373,10/1/2025 6:12,10/1/2025 6:29,19.1837828,17,completed,100.86,3,0
D071,R2374,10/19/2025 12:20,10/19/2025 13:18,20.0132088,58,completed,116.67,5,0
D166,R2375,10/20/2025 13:19,10/20/2025 14:17,15.03060063,58,completed,92.33,5,0
D095,R2376,10/18/2025 10:03,10/18/2025 10:35,16.08988542,32,completed,78.79,2,0
D050,R2377,10/22/2025 1:34,10/22/2025 2:01,15.98619825,27,completed,99.31,1,0
D136,R2378,10/5/2025 15:29,10/5/2025 16:23,4.322623227,54,completed,13.07,4,0
D197,R2379,10/17/2025 22:22,10/17/2025 22:33,1.00378587,11,canceled,6.86,1,0
D183,R2380,10/8/2025 1:35,10/8/2025 1:58,10.55097466,23,completed,36.88,1,0
D195,R2381,10/12/2025 17:14,10/12/2025 17:29,9.087154908,15,completed,47.64,2,0
D152,R2382,10/12/2025 10:57,10/12/2025 11:42,17.60514511,45,completed,59.57,2,0
D002,R2383,10/12/2025 2:34,10/12/2025 3:27,17.84154498,53,completed,87.63,5,0
D151,R2384,10/17/2025 0:51,10/17/2025 1:39,3.445375504,48,completed,20.28,5,0
D040,R2385,10/9/2025 3:31,10/9/2025 3:51,23.07048207,20,completed,73.64,4,0
D151,R2386,10/19/2025 19:10,10/19/2025 19:50,6.829269679,40,completed,25.32,5,0
D137,R2387,10/17/2025 11:33,10/17/2025 12:24,21.90140297,51,completed,106.52,2,0
D027,R2388,10/3/2025 20:23,10/3/2025 20:42,17.5561908,19,completed,64.09,3,0
D184,R2389,10/4/2025 3:45,10/4/2025 4:23,5.454497535,38,completed,18.4,2,0
D127,R2390,10/3/2025 19:14,10/3/2025 19:48,3.180116345,34,completed,20.47,4,0
D021,R2391,10/5/2025 2:23,10/5/2025 3:06,9.881392865,43,completed,42.58,5,0
D113,R2392,10/6/2025 15:32,10/6/2025 16:22,4.752966701,50,completed,16.49,5,0
D110,R2393,10/14/2025 22:21,10/14/2025 22:27,20.9734188,6,completed,142.96,2,0
D159,R2394,10/15/2025 9:48,10/15/2025 9:55,2.091151053,7,completed,11.2,3,0
D200,R2395,10/13/2025 13:58,10/13/2025 14:24,14.15488156,26,completed,77.49,5,0
D034,R2396,10/18/2025 18:01,10/18/2025 18:52,19.04317467,51,completed,86.62,4,0
D189,R2397,10/4/2025 16:51,10/4/2025 17:10,21.19692322,19,completed,65.99,4,0
D041,R2398,10/17/2025 22:27,10/17/2025 22:38,12.22887793,11,completed,36.87,4,0
D008,R2399,10/13/2025 13:48,10/13/2025 14:44,14.74861004,56,completed,101.34,3,0
D181,R2400,10/9/2025 21:55,10/9/2025 22:04,5.205383017,9,completed,17.71,5,0
D110,R2401,10/11/2025 13:40,10/11/2025 14:16,21.10573023,36,completed,65.95,2,0
D046,R2402,10/9/2025 4:19,10/9/2025 4:46,23.5261326,27,completed,78.11,5,0
D184,R2403,10/22/2025 0:10,10/22/2025 0:38,18.27974154,28,completed,64.15,2,0
D057,R2404,10/8/2025 18:46,10/8/2025 18:53,21.87549678,7,canceled,149.61,2,0
D017,R2405,10/8/2025 6:40,10/8/2025 7:25,6.056329536,45,completed,38.44,2,0
D011,R2406,10/13/2025 0:15,10/13/2025 0:55,22.97420765,40,completed,131.02,5,0
D108,R2407,10/21/2025 6:05,10/21/2025 6:18,24.38182061,13,completed,146.2,3,0
D018,R2408,10/9/2025 21:26,10/9/2025 22:18,17.70132058,52,canceled,55.24,4,0
D096,R2409,10/4/2025 19:46,10/4/2025 20:36,22.04434658,50,completed,141.18,2,0
D103,R2410,10/16/2025 2:04,10/16/2025 2:38,5.722963206,34,completed,35.31,3,0
D138,R2411,10/17/2025 5:31,10/17/2025 6:16,15.64988466,45,suspicious,89.44,2,1
D114,R2412,10/16/2025 1:14,10/16/2025 1:34,7.666337187,20,completed,46.21,1,0
D063,R2413,10/21/2025 0:50,10/21/2025 1:38,13.2338188,48,completed,51.68,3,0
D101,R2414,10/15/2025 10:37,10/15/2025 11:05,14.5466042,28,completed,77.31,1,0
D064,R2415,10/18/2025 5:45,10/18/2025 6:36,5.550291764,51,completed,25.56,1,0
D069,R2416,10/4/2025 0:06,10/4/2025 0:53,24.33962949,47,completed,96.96,1,0
D122,R2417,10/2/2025 18:03,10/2/2025 18:17,10.70349835,14,completed,55.57,1,0
D013,R2418,10/13/2025 16:17,10/13/2025 17:13,17.10669996,56,completed,89.21,2,0
D053,R2419,10/14/2025 9:40,10/14/2025 10:17,5.83633901,37,completed,19.14,5,0
D171,R2420,10/11/2025 0:48,10/11/2025 1:36,15.69159572,48,completed,95.56,2,0
D020,R2421,10/19/2025 16:28,10/19/2025 16:48,21.377701,20,completed,79.29,2,0
D143,R2422,10/18/2025 11:18,10/18/2025 11:46,22.59883369,28,completed,78.52,2,0
D065,R2423,10/6/2025 21:29,10/6/2025 21:39,24.50681831,10,completed,156.6,4,0
D130,R2424,10/4/2025 7:56,10/4/2025 8:49,21.39220738,53,suspicious,145.82,4,1
D033,R2425,10/3/2025 3:37,10/3/2025 4:36,20.68142478,59,completed,101.18,3,0
D183,R2426,10/9/2025 3:46,10/9/2025 4:34,11.18946972,48,completed,46.98,5,0
D010,R2427,10/20/2025 3:58,10/20/2025 4:19,15.27924058,21,completed,102.26,3,0
D108,R2428,10/5/2025 6:23,10/5/2025 7:18,24.73778717,55,completed,134.91,4,0
D110,R2429,10/19/2025 22:07,10/19/2025 22:11,8.626252164,4,completed,54.72,3,0
D177,R2430,10/9/2025 2:50,10/9/2025 2:53,15.59130802,3,completed,83.4,4,0
D147,R2431,10/4/2025 21:30,10/4/2025 21:33,5.204196729,3,completed,16.2,1,0
D195,R2432,10/20/2025 21:12,10/20/2025 21:20,18.68133824,8,completed,125.04,3,0
D081,R2433,10/10/2025 23:50,10/11/2025 0:20,6.165585571,30,completed,37.8,2,0
D191,R2434,10/4/2025 15:36,10/4/2025 16:28,15.009574,52,completed,59.83,5,0
D103,R2435,10/8/2025 4:13,10/8/2025 4:31,15.68919091,18,completed,81.8,2,0
D186,R2436,10/5/2025 0:38,10/5/2025 1:36,9.761230661,58,completed,67.86,2,0
D008,R2437,10/11/2025 13:14,10/11/2025 14:00,5.405517879,46,completed,27.32,1,0
D045,R2438,10/18/2025 9:00,10/18/2025 9:06,3.538693765,6,completed,18.4,2,0
D174,R2439,10/8/2025 21:46,10/8/2025 21:51,11.49719782,5,completed,63.89,4,0
D183,R2440,10/6/2025 10:54,10/6/2025 11:01,2.416080016,7,completed,9.73,1,0
D179,R2441,10/11/2025 4:53,10/11/2025 4:59,24.16960281,6,completed,154.42,5,0
D169,R2442,10/18/2025 2:58,10/18/2025 3:26,8.028054939,28,completed,49.53,5,0
D006,R2443,10/2/2025 0:24,10/2/2025 1:19,16.80694022,55,completed,110.81,2,0
D069,R2444,10/15/2025 21:47,10/15/2025 22:40,22.45485425,53,completed,91.15,2,0
D123,R2445,10/17/2025 23:59,10/18/2025 0:52,24.79834661,53,completed,118.32,2,0
D083,R2446,10/14/2025 9:44,10/14/2025 10:12,1.119339648,28,completed,4.84,1,0
D096,R2447,10/2/2025 16:24,10/2/2025 17:22,3.406875339,58,completed,14.79,1,0
D091,R2448,10/17/2025 13:25,10/17/2025 13:52,7.168135443,27,completed,28.09,3,0
D038,R2449,10/7/2025 21:20,10/7/2025 22:16,3.671543715,56,completed,25.24,5,0
D176,R2450,10/13/2025 12:59,10/13/2025 13:09,9.009156363,10,completed,28.94,1,0
D123,R2451,10/4/2025 21:26,10/4/2025 21:57,4.201518135,31,completed,13.99,1,0
D115,R2452,10/12/2025 1:14,10/12/2025 2:13,1.218638653,59,suspicious,7.44,5,1
D152,R2453,10/5/2025 11:49,10/5/2025 12:13,17.64841156,24,completed,120.48,4,0
D197,R2454,10/5/2025 3:40,10/5/2025 3:59,24.76570922,19,completed,117.57,4,0
D146,R2455,10/10/2025 21:28,10/10/2025 21:42,19.64395287,14,completed,87.47,2,0
D186,R2456,10/2/2025 9:01,10/2/2025 9:25,16.56095382,24,completed,105.18,4,0
D062,R2457,10/11/2025 0:31,10/11/2025 0:39,1.98129034,8,completed,12.41,1,0
D069,R2458,10/15/2025 9:13,10/15/2025 10:06,10.3399508,53,suspicious,39.87,4,1
D069,R2459,10/3/2025 22:05,10/3/2025 22:17,19.36267625,12,completed,64.39,3,0
D124,R2460,10/18/2025 18:09,10/18/2025 18:21,22.30964412,12,completed,146.28,2,0
D121,R2461,10/11/2025 13:42,10/11/2025 14:10,7.15404087,28,completed,38.61,3,0
D064,R2462,10/7/2025 18:07,10/7/2025 18:14,23.90475077,7,completed,101.15,3,0
D069,R2463,10/12/2025 12:25,10/12/2025 13:11,12.24491309,46,completed,52.8,4,0
D002,R2464,10/5/2025 8:29,10/5/2025 8:39,17.06753791,10,completed,75.18,5,0
D200,R2465,10/13/2025 17:02,10/13/2025 17:09,12.08798818,7,completed,36.67,2,0
D107,R2466,10/12/2025 4:44,10/12/2025 5:17,11.36087149,33,completed,60.77,4,0
D200,R2467,10/15/2025 21:59,10/15/2025 22:20,7.542262873,21,completed,42.38,5,0
D065,R2468,10/4/2025 5:10,10/4/2025 6:04,15.7114562,54,completed,107.25,3,0
D049,R2469,10/20/2025 23:10,10/21/2025 0:08,3.533815413,58,completed,13.43,5,0
D156,R2470,10/11/2025 21:18,10/11/2025 21:25,16.83355677,7,completed,95.07,3,0
D075,R2471,10/13/2025 19:19,10/13/2025 19:54,2.609623637,35,completed,7.89,4,0
D198,R2472,10/4/2025 4:34,10/4/2025 5:31,5.657293126,57,completed,22.69,2,0
D005,R2473,10/7/2025 10:03,10/7/2025 10:36,23.92067829,33,completed,118,2,0
D191,R2474,10/18/2025 19:45,10/18/2025 19:55,4.487001087,10,completed,19.52,4,0
D200,R2475,10/2/2025 10:55,10/2/2025 11:06,8.835345516,11,completed,31.74,1,0
D066,R2476,10/10/2025 0:06,10/10/2025 0:53,9.530787126,47,completed,30.5,5,0
D022,R2477,10/9/2025 7:52,10/9/2025 7:58,23.83512831,6,completed,160.69,2,0
D151,R2478,10/20/2025 22:37,10/20/2025 23:14,2.534155941,37,completed,16.73,2,0
D161,R2479,10/17/2025 18:53,10/17/2025 19:10,14.77988799,17,completed,71.05,4,0
D095,R2480,10/5/2025 18:19,10/5/2025 18:49,19.13703814,30,canceled,77.38,2,0
D037,R2481,10/12/2025 5:39,10/12/2025 5:51,3.878948986,12,completed,17.56,4,0
D055,R2482,10/2/2025 23:40,10/2/2025 23:59,15.40297456,19,completed,60.41,5,0
D001,R2483,10/10/2025 4:24,10/10/2025 5:21,13.7889683,57,completed,71.18,4,0
D176,R2484,10/9/2025 11:24,10/9/2025 12:08,5.484933146,44,completed,19.1,4,0
D096,R2485,10/10/2025 3:55,10/10/2025 4:44,16.71826563,49,completed,76.95,1,0
D009,R2486,10/8/2025 9:13,10/8/2025 9:58,3.427004516,45,completed,20.99,5,0
D001,R2487,10/8/2025 10:28,10/8/2025 10:59,14.11612331,31,completed,79.94,3,0
D122,R2488,10/16/2025 15:40,10/16/2025 15:52,14.69344124,12,completed,74.5,3,0
D177,R2489,10/13/2025 18:33,10/13/2025 18:42,16.64320248,9,completed,78.18,1,0
D172,R2490,10/8/2025 7:18,10/8/2025 8:08,7.050367829,50,completed,30.51,2,0
D081,R2491,10/5/2025 13:29,10/5/2025 14:08,8.293621047,39,completed,41.83,5,0
D049,R2492,10/3/2025 14:08,10/3/2025 14:26,6.567242852,18,completed,33.04,4,0
D194,R2493,10/21/2025 15:21,10/21/2025 16:19,2.020591204,58,completed,12.46,4,0
D144,R2494,10/16/2025 9:38,10/16/2025 10:12,20.60465153,34,completed,80.47,2,0
D021,R2495,10/8/2025 1:38,10/8/2025 2:09,21.9073156,31,completed,152.48,3,0
D139,R2496,10/12/2025 19:45,10/12/2025 19:53,8.102487224,8,completed,28.74,4,0
D189,R2497,10/15/2025 22:24,10/15/2025 22:49,19.16060256,25,completed,72.96,2,0
D001,R2498,10/19/2025 11:23,10/19/2025 12:19,17.26625186,56,completed,81.55,2,0
D024,R2499,10/3/2025 19:03,10/3/2025 19:23,10.31167552,20,completed,49.82,3,0
D057,R2500,10/3/2025 18:49,10/3/2025 19:46,6.076687021,57,completed,23.73,5,0
D072,R2501,10/1/2025 18:03,10/1/2025 19:01,8.762256528,58,completed,29.58,4,0
D073,R2502,10/1/2025 8:32,10/1/2025 8:54,24.81212115,22,completed,150.41,4,0
D156,R2503,10/17/2025 0:51,10/17/2025 1:32,18.23150882,41,completed,102.45,3,0
D154,R2504,10/20/2025 8:37,10/20/2025 9:24,23.95717381,47,completed,102.67,5,0
D127,R2505,10/21/2025 15:34,10/21/2025 16:29,4.78452813,55,completed,22.63,5,0
D021,R2506,10/8/2025 20:14,10/8/2025 20:37,2.713628826,23,completed,8.73,3,0
D172,R2507,10/9/2025 18:14,10/9/2025 18:52,22.50944938,38,completed,142.12,5,0
D101,R2508,10/10/2025 0:48,10/10/2025 1:45,15.78636549,57,completed,88.61,2,0
D174,R2509,10/8/2025 22:44,10/8/2025 23:16,14.56508368,32,completed,54.96,5,0
D090,R2510,10/17/2025 8:52,10/17/2025 9:14,7.125549206,22,completed,33.52,4,0
D036,R2511,10/19/2025 22:25,10/19/2025 22:57,6.225496822,32,completed,33.76,1,0
D025,R2512,10/2/2025 16:27,10/2/2025 17:00,12.28048503,33,completed,57.36,5,0
D039,R2513,10/4/2025 1:26,10/4/2025 1:48,7.945723137,22,completed,44.02,5,0
D066,R2514,10/19/2025 9:38,10/19/2025 9:51,16.29738041,13,completed,99.65,5,0
D016,R2515,10/10/2025 1:14,10/10/2025 1:17,10.86786318,3,suspicious,61.59,2,1
D104,R2516,10/5/2025 7:17,10/5/2025 7:57,22.61480157,40,completed,117.38,3,0
D116,R2517,10/8/2025 9:20,10/8/2025 9:51,13.08958589,31,completed,44.44,3,0
D052,R2518,10/8/2025 7:08,10/8/2025 8:01,3.298429269,53,completed,14.93,4,0
D034,R2519,10/2/2025 0:39,10/2/2025 1:32,22.7655134,53,completed,130.62,3,0
D073,R2520,10/8/2025 7:00,10/8/2025 7:45,23.75000989,45,completed,131.93,5,0
D003,R2521,10/13/2025 8:01,10/13/2025 8:21,3.152990835,20,completed,12.93,4,0
D120,R2522,10/5/2025 10:15,10/5/2025 11:08,16.58862709,53,completed,75.31,4,0
D153,R2523,10/18/2025 21:14,10/18/2025 21:56,20.6962092,42,completed,136.22,4,0
D043,R2524,10/6/2025 9:03,10/6/2025 9:08,4.647821475,5,completed,27.67,4,0
D118,R2525,10/16/2025 2:55,10/16/2025 3:26,22.82464784,31,completed,80.83,1,0
D176,R2526,10/6/2025 20:49,10/6/2025 21:45,18.30450494,56,completed,107.85,4,0
D112,R2527,10/2/2025 16:06,10/2/2025 17:02,8.434539633,56,completed,56.16,1,0
D017,R2528,10/21/2025 22:07,10/21/2025 22:28,2.892376734,21,completed,15.19,4,0
D139,R2529,10/3/2025 14:04,10/3/2025 14:50,13.91015275,46,completed,81.9,5,0
D020,R2530,10/16/2025 7:12,10/16/2025 7:35,7.823672487,23,completed,54.05,4,0
D055,R2531,10/20/2025 4:08,10/20/2025 4:24,19.33592918,16,completed,110.92,2,0
D079,R2532,10/19/2025 16:01,10/19/2025 16:43,5.897753402,42,completed,21.94,5,0
D073,R2533,10/9/2025 4:09,10/9/2025 4:42,11.92124092,33,completed,70.86,5,0
D192,R2534,10/14/2025 23:23,10/15/2025 0:12,13.12612937,49,completed,77.12,5,0
D135,R2535,10/16/2025 6:53,10/16/2025 7:24,16.72059271,31,completed,106.07,1,0
D147,R2536,10/4/2025 19:50,10/4/2025 20:48,4.823379574,58,completed,16.29,1,0
D036,R2537,10/10/2025 3:31,10/10/2025 3:35,2.23989222,4,suspicious,8.07,5,1
D114,R2538,10/14/2025 10:31,10/14/2025 11:08,6.346839141,37,completed,41.58,1,0
D031,R2539,10/7/2025 17:38,10/7/2025 18:12,23.11354211,34,completed,132.46,4,0
D126,R2540,10/6/2025 17:39,10/6/2025 18:03,18.19575672,24,canceled,95.34,1,0
D026,R2541,10/13/2025 3:07,10/13/2025 3:54,15.76176016,47,completed,65.2,3,0
D033,R2542,10/21/2025 6:07,10/21/2025 6:20,12.71778711,13,completed,48.43,3,0
D123,R2543,10/1/2025 14:34,10/1/2025 15:26,22.04865451,52,completed,106.45,2,0
D181,R2544,10/11/2025 17:33,10/11/2025 18:04,11.47874949,31,completed,37.76,1,0
D126,R2545,10/7/2025 1:55,10/7/2025 2:23,13.60153288,28,completed,45.41,4,0
D079,R2546,10/19/2025 8:00,10/19/2025 8:43,1.497792227,43,completed,8.89,2,0
D101,R2547,10/18/2025 13:19,10/18/2025 13:23,14.67298841,4,completed,63.22,2,0
D107,R2548,10/9/2025 0:41,10/9/2025 1:34,23.34024807,53,completed,158.8,5,0
D196,R2549,10/22/2025 1:18,10/22/2025 1:44,18.95414478,26,completed,93.86,2,0
D188,R2550,10/3/2025 18:25,10/3/2025 19:13,9.809798818,48,completed,33.15,4,0
D135,R2551,10/21/2025 7:28,10/21/2025 8:01,9.925503989,33,completed,36.65,5,0
D174,R2552,10/5/2025 17:31,10/5/2025 17:50,16.75976696,19,completed,95.02,2,0
D146,R2553,10/4/2025 17:47,10/4/2025 18:18,8.809370165,31,completed,41.22,5,0
D181,R2554,10/10/2025 0:31,10/10/2025 1:25,11.40053489,54,suspicious,46,1,1
D199,R2555,10/2/2025 2:10,10/2/2025 2:29,20.75153501,19,completed,130.37,3,0
D100,R2556,10/20/2025 6:21,10/20/2025 7:13,5.647202209,52,completed,30.81,5,0
D010,R2557,10/15/2025 16:22,10/15/2025 17:18,4.481569471,56,completed,13.45,5,0
D048,R2558,10/15/2025 3:04,10/15/2025 3:21,14.02482993,17,completed,97.28,3,0
D074,R2559,10/9/2025 7:48,10/9/2025 8:24,17.58576656,36,completed,108.44,5,0
D122,R2560,10/16/2025 20:10,10/16/2025 20:25,12.78973062,15,completed,52.46,3,0
D133,R2561,10/9/2025 15:29,10/9/2025 15:34,17.1766283,5,completed,55.52,5,0
D105,R2562,10/6/2025 21:17,10/6/2025 22:15,18.86132015,58,completed,74.47,3,0
D076,R2563,10/7/2025 17:32,10/7/2025 18:12,12.55144909,40,completed,67.4,4,0
D003,R2564,10/12/2025 1:14,10/12/2025 1:53,2.331777306,39,completed,14.38,4,0
D041,R2565,10/16/2025 19:09,10/16/2025 19:21,11.24718878,12,completed,43.35,4,0
D025,R2566,10/14/2025 21:07,10/14/2025 21:24,21.50911604,17,completed,77.33,4,0
D046,R2567,10/6/2025 12:35,10/6/2025 13:00,10.01193379,25,completed,44.99,4,0
D034,R2568,10/18/2025 21:30,10/18/2025 22:00,14.35897404,30,completed,98.2,5,0
D051,R2569,10/14/2025 19:04,10/14/2025 19:16,7.497346197,12,completed,36.14,3,0
D169,R2570,10/7/2025 11:08,10/7/2025 11:59,11.7934554,51,completed,77.09,2,0
D120,R2571,10/20/2025 12:24,10/20/2025 12:56,13.90253696,32,completed,78.99,1,0
D130,R2572,10/9/2025 1:10,10/9/2025 1:18,13.66034848,8,completed,56.91,3,0
D128,R2573,10/8/2025 23:57,10/9/2025 0:17,16.68838398,20,completed,114.99,2,0
D096,R2574,10/2/2025 21:51,10/2/2025 22:33,10.61678275,42,completed,46.29,3,0
D139,R2575,10/15/2025 15:26,10/15/2025 15:59,13.75043212,33,completed,44.65,1,0
D007,R2576,10/8/2025 16:35,10/8/2025 17:03,9.908178897,28,canceled,46.97,1,0
D098,R2577,10/12/2025 23:21,10/12/2025 23:57,15.99004588,36,completed,80.05,1,0
D035,R2578,10/3/2025 15:37,10/3/2025 15:48,20.07350418,11,completed,81.77,1,0
D112,R2579,10/9/2025 7:01,10/9/2025 7:27,8.460307732,26,completed,47.71,2,0
D167,R2580,10/7/2025 10:53,10/7/2025 11:23,10.87563309,30,completed,51.13,4,0
D197,R2581,10/1/2025 9:26,10/1/2025 9:31,12.8511735,5,completed,55.96,2,0
D158,R2582,10/16/2025 17:50,10/16/2025 18:36,21.34696649,46,completed,113.09,1,0
D009,R2583,10/21/2025 20:13,10/21/2025 20:23,14.9677005,10,completed,79.28,1,0
D084,R2584,10/20/2025 14:08,10/20/2025 14:20,24.90752394,12,completed,124.52,4,0
D023,R2585,10/13/2025 0:13,10/13/2025 0:58,10.02118849,45,completed,57.37,5,0
D121,R2586,10/16/2025 22:20,10/16/2025 22:36,6.123076387,16,completed,28.87,4,0
D081,R2587,10/17/2025 11:39,10/17/2025 12:05,10.60945251,26,completed,45.62,1,0
D023,R2588,10/20/2025 5:58,10/20/2025 6:55,11.85045294,57,completed,39.05,4,0
D127,R2589,10/15/2025 18:37,10/15/2025 18:44,18.22533411,7,completed,93.33,4,0
D035,R2590,10/14/2025 16:32,10/14/2025 16:46,17.9303847,14,completed,72.82,1,0
D038,R2591,10/19/2025 11:15,10/19/2025 11:51,20.90777615,36,completed,78.55,5,0
D187,R2592,10/12/2025 5:59,10/12/2025 6:39,11.6651767,40,completed,48.64,3,0
D114,R2593,10/6/2025 12:47,10/6/2025 13:04,3.8935479,17,completed,20.55,1,0
D021,R2594,10/12/2025 8:15,10/12/2025 9:10,11.85842788,55,completed,44.14,4,0
D183,R2595,10/8/2025 22:54,10/8/2025 23:51,2.458462442,57,completed,14.56,5,0
D111,R2596,10/16/2025 8:40,10/16/2025 9:31,22.20127569,51,completed,143.7,4,0
D050,R2597,10/7/2025 22:05,10/7/2025 22:39,16.19037229,34,completed,89.54,4,0
D142,R2598,10/3/2025 5:26,10/3/2025 5:58,5.041790776,32,completed,25.44,3,0
D036,R2599,10/14/2025 22:46,10/14/2025 23:13,23.10126779,27,completed,156.62,1,0
D168,R2600,10/17/2025 14:11,10/17/2025 15:05,3.835733199,54,completed,19.84,3,0
D101,R2601,10/9/2025 19:21,10/9/2025 19:24,23.09330011,3,completed,72.41,4,0
D121,R2602,10/20/2025 22:47,10/20/2025 23:28,2.037128789,41,completed,13.83,2,0
D012,R2603,10/9/2025 20:39,10/9/2025 21:03,5.654205384,24,completed,30.93,1,0
D109,R2604,10/8/2025 18:18,10/8/2025 19:13,14.57293395,55,completed,54.27,5,0
